highalch,members,name,examine,id,value,icon,lowalch,limit
240.0,True,Ancient page 1,This seems to have been torn from a book...,12621,400,Ancient page 1.png,160.0,5.0
240.0,True,Ancient page 2,This seems to have been torn from a book...,12622,400,Ancient page 2.png,160.0,5.0
240.0,True,Ancient page 3,This seems to have been torn from a book...,12623,400,Ancient page 3.png,160.0,5.0
240.0,True,Ancient page 4,This seems to have been torn from a book...,12624,400,Ancient page 4.png,160.0,5.0
39000.0,False,Ancient platebody,Rune platebody in the colours of a long-forgotten god.,12460,65000,Ancient platebody.png,26000.0,8.0
38400.0,False,Ancient platelegs,Rune platelegs in the colours of a long-forgotten god.,12462,64000,Ancient platelegs.png,25600.0,8.0
38400.0,False,Ancient plateskirt,Rune plateskirt in the colours of a long-forgotten god.,12464,64000,Ancient plateskirt.png,25600.0,8.0
9600000.0,True,Ancient relic,"A mysterious artifact of ancient times, emblem traders will pay you extremely handsomely for this.",22305,16000000,Ancient relic.png,6400000.0,250.0
4200.0,True,Ancient robe legs,Leggings from the Ancient Vestments.,12195,7000,Ancient robe legs.png,2800.0,8.0
4200.0,True,Ancient robe top,Ancient Vestments.,12193,7000,Ancient robe top.png,2800.0,8.0
48000.0,False,Ancient rune armour set (lg),"A set containing a full helm, platebody, legs and kiteshield.",13060,80000,Ancient rune armour set (lg).png,32000.0,8.0
48000.0,False,Ancient rune armour set (sk),"A set containing a full helm, platebody, skirt and kiteshield.",13062,80000,Ancient rune armour set (sk).png,32000.0,8.0
60000.0,True,Ancient staff,A magical staff of ancient origin...,4675,100000,Ancient staff.png,40000.0,70.0
1200000.0,True,Ancient statuette,"A mysterious artifact of ancient times, of substantial value to emblem traders.",21813,2000000,Ancient statuette.png,800000.0,250.0
1500.0,True,Ancient stole,An Ancient stole.,12201,2500,Ancient stole.png,1000.0,8.0
600000.0,True,Ancient totem,"A mysterious artifact of ancient times, of reasonable value to emblem traders.",21810,1000000,Ancient totem.png,400000.0,250.0
1200000.0,True,Ancient wyvern shield,A magical shield with a wyvern visage.,21634,2000000,Ancient wyvern shield (uncharged).png,800000.0,8.0
270.0,True,Anglerfish,I hope this tastes better than it looks.,13441,450,Anglerfish.png,180.0,10000.0
3000.0,True,Anguish ornament kit,Use on a necklace of anguish to make it look fancier!,22246,5000,Anguish ornament kit.png,2000.0,4.0
1.0,True,Ankou gloves,These gloves will make your flesh transparent.,20101,1,Ankou gloves.png,1.0,4.0
1.0,True,Ankou mask,This mask will make your flesh transparent.,20095,1,Ankou mask.png,1.0,4.0
1.0,True,Ankou socks,These socks will make your flesh transparent.,20107,1,Ankou socks.png,1.0,4.0
1.0,True,Ankou top,This top will make your flesh transparent.,20098,1,Ankou top.png,1.0,4.0
1.0,True,Ankou's leggings,These leggings will make your flesh transparent.,20104,1,Ankou's leggings.png,1.0,4.0
1.0,True,Annakarl teleport (tablet),"A teleport to Annakarl, in level 46 Wilderness.",12775,1,Annakarl teleport (tablet).png,1.0,10000.0
12.0,False,Anti-dragon shield,This provides partial protection from dragonbreath attacks.,1540,20,Anti-dragon shield.png,8.0,125.0
86.0,True,Anti-poison supermix(1),One dose of fishy super antipoison potion.,11475,144,Anti-poison supermix(1).png,57.0,2000.0
129.0,True,Anti-poison supermix(2),Two doses of fishy super antipoison potion.,11473,216,Anti-poison supermix(2).png,86.0,2000.0
66.0,True,Anti-venom(1),1 dose of antivenom potion.,12911,110,Anti-venom(1).png,44.0,2000.0
132.0,True,Anti-venom(2),2 doses of antivenom potion.,12909,220,Anti-venom(2).png,88.0,2000.0
198.0,True,Anti-venom(3),3 doses of antivenom potion.,12907,330,Anti-venom(3).png,132.0,2000.0
264.0,True,Anti-venom(4),4 doses of antivenom potion.,12905,440,Anti-venom(4).png,176.0,2000.0
66.0,True,Anti-venom+(1),1 dose of super antivenom potion.,12919,111,Anti-venom+(1).png,44.0,2000.0
133.0,True,Anti-venom+(2),2 doses of super antivenom potion.,12917,222,Anti-venom+(2).png,88.0,2000.0
199.0,True,Anti-venom+(3),3 doses of super antivenom potion.,12915,333,Anti-venom+(3).png,133.0,2000.0
266.0,True,Anti-venom+(4),4 doses of super antivenom potion.,12913,444,Anti-venom+(4).png,177.0,2000.0
86.0,True,Antidote+ mix(1),One dose of fishy extra strength antidote potion.,11503,144,Antidote+ mix(1).png,57.0,2000.0
129.0,True,Antidote+ mix(2),Two doses of fishy extra strength antidote potion.,11501,216,Antidote+ mix(2).png,86.0,2000.0
86.0,True,Antidote+(1),1 dose of extra strong antipoison potion.,5949,144,Antidote+(1).png,57.0,4000.0
129.0,True,Antidote+(2),2 doses of extra strong antipoison potion.,5947,216,Antidote+(2).png,86.0,4000.0
172.0,True,Antidote+(3),3 doses of extra strong antipoison potion.,5945,288,Antidote+(3).png,115.0,4000.0
216.0,True,Antidote+(4),4 doses of extra strong antipoison potion.,5943,360,Antidote+(4).png,144.0,4000.0
86.0,True,Antidote++(1),1 dose of super strong antipoison potion.,5958,144,Antidote++(1).png,57.0,4000.0
129.0,True,Antidote++(2),2 doses of super strong antipoison potion.,5956,216,Antidote++(2).png,86.0,4000.0
172.0,True,Antidote++(3),3 doses of super strong antipoison potion.,5954,288,Antidote++(3).png,115.0,4000.0
216.0,True,Antidote++(4),4 doses of super strong antipoison potion.,5952,360,Antidote++(4).png,144.0,4000.0
79.0,True,Antifire mix(1),One dose of fishy anti-firebreath potion.,11507,132,Antifire mix(1).png,52.0,2000.0
118.0,True,Antifire mix(2),Two doses of fishy anti-firebreath potion.,11505,198,Antifire mix(2).png,79.0,2000.0
79.0,True,Antifire potion(1),1 dose of anti-firebreath potion.,2458,132,Antifire potion(1).png,52.0,2000.0
118.0,True,Antifire potion(2),2 doses of anti-firebreath potion.,2456,198,Antifire potion(2).png,79.0,2000.0
158.0,True,Antifire potion(3),3 doses of anti-firebreath potion.,2454,264,Antifire potion(3).png,105.0,2000.0
198.0,True,Antifire potion(4),4 doses of anti-firebreath potion.,2452,330,Antifire potion(4).png,132.0,2000.0
86.0,True,Antipoison mix(1),One dose of fishy antipoison potion.,11435,144,Antipoison mix(1).png,57.0,2000.0
129.0,True,Antipoison mix(2),Two doses of fishy antipoison potion.,11433,216,Antipoison mix(2).png,86.0,2000.0
86.0,False,Antipoison(1),1 dose of antipoison potion.,179,144,Antipoison(1).png,57.0,2000.0
129.0,False,Antipoison(2),2 doses of antipoison potion.,177,216,Antipoison(2).png,86.0,2000.0
172.0,False,Antipoison(3),3 doses of antipoison potion.,175,288,Antipoison(3).png,115.0,2000.0
216.0,False,Antipoison(4),4 doses of antipoison potion.,2446,360,Antipoison(4).png,144.0,2000.0
1.0,True,Ape atoll teleport (tablet),A teleport to Ape Atoll.,19631,1,Ape atoll teleport (tablet).png,1.0,10000.0
7.0,True,Apple mush,A bucket of apple mush.,5992,13,Apple mush.png,5.0,11000.0
18.0,False,Apple pie,Mmm Apple pie.,2323,30,Apple pie.png,12.0,10000.0
1.0,True,Apple sapling,This sapling is ready to be replanted in a fruit tree patch.,5496,1,Apple sapling.png,1.0,200.0
7.0,True,Apple tree seed,Plant in a plantpot of soil to grow a sapling.,5283,13,Apple tree seed 5.png,5.0,200.0
1.0,True,Apples(5),A fruit basket filled with apples.,5386,1,Apples(5).png,1.0,600.0
900.0,True,Apprentice wand,An apprentice level wand.,6910,1500,Apprentice wand.png,600.0,125.0
48000.0,True,Arcane prayer scroll,Scrawled words that can invoke the power of the gods.,21079,80000,Arcane prayer scroll.png,32000.0,5.0
450000.0,True,Arcane sigil,A sigil in the shape of an arcane symbol.,12827,750000,Arcane sigil.png,300000.0,5.0
1200000.0,True,Arcane spirit shield,An ethereal shield with an arcane sigil attached to it.,12825,2000000,Arcane spirit shield.png,800000.0,8.0
42.0,True,Arceuus banner,An ancient banner baring the mark of the Arceuus Elders.,20251,70,Arceuus banner.png,28.0,4.0
1.0,True,Arceuus hood,A rare hood from Arceuus.,20113,1,Arceuus hood.png,1.0,4.0
1.0,True,Arceuus library teleport (tablet),A teleport to the Arceuus Library,19613,1,Arceuus library teleport (tablet).png,1.0,10000.0
6000.0,True,Arceuus scarf,A blue scarf adorned with a dark crystal.,19943,10000,Arceuus scarf.png,4000.0,4.0
36000.0,True,Archer helm,This helmet is worn by archers.,3749,60000,Archer helm.png,24000.0,70.0
1.0,True,Archer icon,The icon of an archer.,28298,1,Archer icon.png,1.0,
6000.0,True,Archers ring,A fabled ring that improves the wearer's skill with a bow...,6733,10000,Archers ring.png,4000.0,8.0
15.0,True,Archery ticket,I can exchange this for equipment.,1464,25,Archery ticket.png,10.0,18000.0
21.0,True,Arctic pine logs,Log cut from an arctic pine.,10810,35,Arctic pine logs.png,14.0,11000.0
120.0,True,Arctic pyre logs,Arctic pine logs prepared with sacred oil for a funeral pyre.,10808,200,Arctic pyre logs.png,80.0,11000.0
1.0,True,Ardougne teleport (tablet),A teleport to East Ardougne.,8011,1,Ardougne teleport (tablet).png,1.0,10000.0
1.0,True,Arena book,A book about the Training Arena.,6891,1,Arena book.png,1.0,15.0
2400.0,True,Armadyl bracers,Armadyl blessed dragonhide vambraces.,12506,4000,Armadyl bracers.png,1600.0,8.0
173940.0,True,Armadyl chainskirt,A chainskirt of great craftsmanship.,11830,289900,Armadyl chainskirt.png,115960.0,8.0
3600.0,True,Armadyl chaps,Armadyl blessed dragonhide chaps.,12510,6000,Armadyl chaps.png,2400.0,8.0
174000.0,True,Armadyl chestplate,Armour of great craftsmanship.,11828,290000,Armadyl chestplate.png,116000.0,8.0
1200.0,True,Armadyl cloak,An Armadyl cloak.,12261,2000,Armadyl cloak.png,800.0,8.0
1200.0,True,Armadyl coif,Armadyl blessed dragonhide coif.,12512,2000,Armadyl coif.png,800.0,8.0
594000.0,True,Armadyl crossbow,A weapon originally developed for Armadyl's forces.,11785,990000,Armadyl crossbow.png,396000.0,8.0
3000.0,True,Armadyl crozier,An Armadyl crozier.,12263,5000,Armadyl crozier.png,2000.0,8.0
7800.0,True,Armadyl d'hide body,Armadyl blessed dragonhide body armour.,12508,13000,Armadyl d'hide body.png,5200.0,8.0
5580.0,True,Armadyl d'hide boots,Armadyl blessed dragonhide boots.,19930,9300,Armadyl d'hide boots.png,3720.0,8.0
17000.0,True,Armadyl d'hide shield,Armadyl blessed wooden shield covered in dragon leather.,23200,28334,Armadyl d'hide shield.png,11333.0,8.0
5700.0,True,Armadyl dragonhide set,"A set containing an Armadyl dragonhide coif, body, chaps and bracers.",13169,9500,Armadyl dragonhide set.png,3800.0,8.0
21120.0,False,Armadyl full helm,Rune full helmet in the colours of Armadyl.,12476,35200,Armadyl full helm.png,14080.0,8.0
750000.0,True,Armadyl godsword,"A beautiful, heavy sword.",11802,1250000,Armadyl godsword.png,500000.0,8.0
3000.0,True,Armadyl godsword ornament kit,Use on an Armadyl godsword to make it look fancier!,20068,5000,Armadyl godsword ornament kit.png,2000.0,4.0
173400.0,True,Armadyl helmet,A helmet of great craftsmanship.,11826,289000,Armadyl helmet.png,115600.0,8.0
300000.0,True,Armadyl hilt,Brimming with potential.,11810,500000,Armadyl hilt.png,200000.0,10000.0
32640.0,False,Armadyl kiteshield,Rune kiteshield in the colours of Armadyl.,12478,54400,Armadyl kiteshield.png,21760.0,8.0
3000.0,True,Armadyl mitre,An Armadyl mitre.,12259,5000,Armadyl mitre.png,2000.0,8.0
240.0,True,Armadyl page 1,This seems to have been torn from a book...,12617,400,Armadyl page 1.png,160.0,5.0
240.0,True,Armadyl page 2,This seems to have been torn from a book...,12618,400,Armadyl page 2.png,160.0,5.0
240.0,True,Armadyl page 3,This seems to have been torn from a book...,12619,400,Armadyl page 3.png,160.0,5.0
240.0,True,Armadyl page 4,This seems to have been torn from a book...,12620,400,Armadyl page 4.png,160.0,5.0
39000.0,False,Armadyl platebody,Rune platebody in the colours of Armadyl.,12470,65000,Armadyl platebody.png,26000.0,8.0
38400.0,False,Armadyl platelegs,Rune platelegs in the colours of Armadyl.,12472,64000,Armadyl platelegs.png,25600.0,8.0
38400.0,False,Armadyl plateskirt,Rune plateskirt in the colours of Armadyl.,12474,64000,Armadyl plateskirt.png,25600.0,8.0
4200.0,True,Armadyl robe legs,Leggings from the Armadyl Vestments.,12255,7000,Armadyl robe legs.png,2800.0,8.0
4200.0,True,Armadyl robe top,Armadyl Vestments.,12253,7000,Armadyl robe top.png,2800.0,8.0
48000.0,False,Armadyl rune armour set (lg),"A set containing a full helm, platebody, legs and kiteshield.",13052,80000,Armadyl rune armour set (lg).png,32000.0,8.0
48000.0,False,Armadyl rune armour set (sk),"A set containing a full helm, platebody, skirt and kiteshield.",13054,80000,Armadyl rune armour set (sk).png,32000.0,8.0
1500.0,True,Armadyl stole,An Armadyl stole.,12257,2500,Armadyl stole.png,1000.0,8.0
1.0,True,Armadylean plate,High grade material.,27269,1,Armadylean plate.png,1.0,
1.0,True,Arrow shaft,A wooden arrow shaft.,52,1,Arrow shaft 5.png,1.0,7000.0
1.0,False,Asgarnian ale,Probably the finest ale in Asgarnia.,1905,2,Asgarnian ale.png,1.0,2000.0
6.0,True,Asgarnian ale (flatpack),How does it all fit in there?,8520,10,Asgarnian ale (flatpack).png,4.0,500.0
1.0,True,Asgarnian ale(4),This keg contains 4 pints of Asgarnian Ale.,5785,1,Asgarnian ale(4).png,1.0,2000.0
1.0,True,Asgarnian ale(m),This looks a good deal stronger than normal Asgarnian Ale.,5739,2,Asgarnian ale(m).png,1.0,2000.0
1.0,True,Asgarnian ale(m4),This keg contains 4 pints of mature Asgarnian Ale.,5865,1,Asgarnian ale(m4).png,1.0,2000.0
3.0,True,Asgarnian hops,A handful of Asgarnian Hops.,5996,5,Asgarnian hops.png,2.0,11000.0
1.0,True,Asgarnian seed,An Asgarnian hop seed - plant in a hops patch.,5308,3,Asgarnian seed 5.png,1.0,2000.0
1.0,False,Ashes,A heap of ashes.,592,2,Ashes.png,1.0,13000.0
60.0,True,Assorted flowers,A posy of flowers.,2460,100,Assorted flowers.png,40.0,150.0
30.0,True,Astral rune,Used for Lunar spells.,9075,50,Astral rune.png,20.0,15000.0
1.0,True,Asyn remains,The remains of a deadly shade.,3402,1,Asyn remains.png,1.0,7500.0
3.0,True,Attack mix(1),One dose of fishy Attack potion.,11431,6,Attack mix(1).png,2.0,2000.0
5.0,True,Attack mix(2),Two doses of fishy Attack potion.,11429,9,Attack mix(2).png,3.0,2000.0
3.0,True,Attack potion(1),1 dose of Attack potion.,125,6,Attack potion(1).png,2.0,2000.0
5.0,True,Attack potion(2),2 doses of Attack potion.,123,9,Attack potion(2).png,3.0,2000.0
7.0,True,Attack potion(3),3 doses of Attack potion.,121,12,Attack potion(3).png,4.0,2000.0
9.0,True,Attack potion(4),4 doses of Attack potion.,2428,15,Attack potion(4).png,6.0,2000.0
28.0,True,Avantoe,A useful herb.,261,48,Avantoe.png,19.0,13000.0
28.0,True,Avantoe potion (unf),I need another ingredient to finish this Avantoe potion.,103,48,Avantoe potion (unf).png,19.0,10000.0
4.0,True,Avantoe seed,An avantoe seed - plant in a herb patch.,5298,8,Avantoe seed 5.png,3.0,200.0
1500000.0,True,Avernic defender hilt,Perhaps this could be used to create a defensive weapon.,22477,2500000,Avernic defender hilt.png,1000000.0,8.0
1.0,True,Awakener's orb,A mysterious orb of unknown power. What could it do?,28334,1,Awakener's orb.png,1.0,50.0
1.0,True,Axeman's folly,This might help me chop harder.,5751,2,Axeman's folly.png,1.0,2000.0
1.0,True,Axeman's folly(4),This keg contains 4 pints of Axeman's Folly.,5825,1,Axeman's folly(4).png,1.0,2000.0
1.0,True,Axeman's folly(m),This looks a good deal stronger than normal Axeman's Folly.,5753,2,Axeman's folly(m).png,1.0,2000.0
1.0,True,Axeman's folly(m4),This keg contains 4 pints of mature Axeman's Folly.,5905,1,Axeman's folly(m4).png,1.0,2000.0
30.0,True,Baby impling jar,Baby impling in a jar. That's a bit cruel.,11238,50,Baby impling jar.png,20.0,18000.0
1.0,True,Babydragon bones,Ew it's a pile of bones.,534,1,Babydragon bones.png,1.0,3000.0
6.0,True,Bag of salt,A bag of salt.,4161,10,Bag of salt.png,4.0,8000.0
9000.0,True,Bagged bluebells,You can plant this in your garden.,8455,15000,Bagged bluebells.png,6000.0,10000.0
6000.0,True,Bagged daffodils,You can plant this in your garden.,8453,10000,Bagged daffodils.png,4000.0,10000.0
600.0,True,Bagged dead tree,You can plant this in your garden.,8417,1000,Bagged dead tree.png,400.0,10000.0
3000.0,True,Bagged flower,You can plant this in your garden.,8451,5000,Bagged flower.png,2000.0,10000.0
30000.0,True,Bagged magic tree,You can plant this in your garden.,8429,50000,Bagged magic tree.png,20000.0,10000.0
9000.0,True,Bagged maple tree,You can plant this in your garden.,8425,15000,Bagged maple tree.png,6000.0,10000.0
6000.0,True,Bagged marigolds,You can plant this in your garden.,8459,10000,Bagged marigolds.png,4000.0,10000.0
1200.0,True,Bagged nice tree,You can plant this in your garden.,8419,2000,Bagged nice tree.png,800.0,10000.0
3000.0,True,Bagged oak tree,You can plant this in your garden.,8421,5000,Bagged oak tree.png,2000.0,10000.0
600.0,True,Bagged plant 1,You can plant this in your garden.,8431,1000,Bagged plant 1.png,400.0,10000.0
3000.0,True,Bagged plant 2,You can plant this in your garden.,8433,5000,Bagged plant 2.png,2000.0,10000.0
6000.0,True,Bagged plant 3,You can plant this in your garden.,8435,10000,Bagged plant 3.png,4000.0,10000.0
9000.0,True,Bagged roses,You can plant this in your garden.,8461,15000,Bagged roses.png,6000.0,10000.0
3000.0,True,Bagged sunflower,You can plant this in your garden.,8457,5000,Bagged sunflower.png,2000.0,10000.0
6000.0,True,Bagged willow tree,You can plant this in your garden.,8423,10000,Bagged willow tree.png,4000.0,10000.0
12000.0,True,Bagged yew tree,You can plant this in your garden.,8427,20000,Bagged yew tree.png,8000.0,10000.0
2.0,True,Baked potato,It'd taste even better with some toppings.,6701,4,Baked potato.png,1.0,13000.0
1.0,False,Ball of wool,Spun from sheeps' wool.,1759,2,Ball of wool.png,1.0,13000.0
30000.0,True,Ballista limbs,Sturdy struts.,19592,50000,Ballista limbs.png,20000.0,8.0
30000.0,True,Ballista spring,A spring-loaded mechanism.,19601,50000,Ballista spring.png,20000.0,8.0
